loan_amnt,int_rate,installment,annual_inc,dti,delinq_2yrs,term_int,grade_int,emp_length_int,home_ownership_int,verification_status_int,purpose_int,income_tax
35000,15.31,1218.61,320000.0,11.19,0.0,0,2,0,2,0,3,24000.0
16000,10.42,343.27,102000.0,27.51,0.0,1,1,10,0,2,1,7650.0
35000,26.49,1058.1,80500.0,13.18,1.0,1,5,5,2,0,0,6037.5
6400,16.99,228.15,20000.0,5.94,0.0,0,3,5,2,1,2,0.0
11100,13.68,377.65,250000.0,4.68,0.0,0,2,5,0,0,2,18750.0
15000,18.75,547.95,85000.0,26.81,0.0,0,3,10,1,0,6,6375.0
6500,11.55,214.5,102000.0,2.01,0.0,0,1,10,0,1,6,7650.0
35000,14.99,832.47,134000.0,14.88,1.0,1,2,-1,0,0,3,10050.0
15000,10.64,488.53,42000.0,18.51,0.0,0,1,10,2,1,3,0.0
28000,16.99,695.73,56000.0,19.1,0.0,1,3,10,2,1,3,0.0
29100,18.99,1066.55,95000.0,20.3,1.0,0,3,10,0,0,1,7125.0
15000,8.18,471.3,53000.0,22.64,0.0,0,1,9,0,1,1,0.0
7675,18.55,279.6,19200.0,30.19,0.0,0,4,1,2,1,1,0.0
8800,25.34,351.48,28750.0,23.67,4.0,0,4,4,0,2,1,0.0
12000,6.03,365.23,70000.0,22.68,1.0,0,0,10,0,2,1,5250.0
20400,12.61,460.11,84000.0,24.24,0.0,1,2,7,2,0,1,6300.0
10000,7.89,312.86,70000.0,17.73,0.0,0,0,5,2,1,1,5250.0
16000,13.59,543.67,65000.0,4.54,0.0,0,2,2,2,1,7,0.0
6025,11.99,200.09,43100.0,10.0,0.0,0,1,4,0,2,0,0.0
10800,5.32,325.24,112010.0,8.01,0.0,0,0,3,0,2,1,8400.75
10800,13.99,251.25,120250.0,3.85,0.0,1,2,3,0,0,3,9018.75
16000,23.43,622.95,125000.0,25.65,1.0,0,5,10,0,0,1,9375.0
18000,12.49,602.08,117000.0,17.64,0.0,0,1,5,0,0,1,8775.0
4000,9.17,127.52,41000.0,31.21,0.0,0,1,10,1,2,3,0.0
5000,5.31,150.56,54000.0,19.91,0.0,0,0,4,0,2,1,0.0
16000,10.49,519.97,65700.0,15.95,0.0,0,1,7,0,2,1,4927.5
20000,9.17,637.58,120000.0,17.07,1.0,0,1,10,0,0,3,9000.0
16000,13.99,546.77,58000.0,26.38,0.0,0,2,5,0,0,1,0.0
15000,5.32,451.73,105000.0,19.51,0.0,0,0,9,2,1,1,7875.0
12875,14.99,446.26,85300.0,14.87,2.0,0,2,9,0,1,1,6397.5
10000,13.59,230.57,73432.0,9.23,0.0,1,2,10,2,2,1,5507.4
6000,11.47,197.78,145000.0,17.65,0.0,0,1,10,0,2,2,10875.0
6800,15.61,237.77,36000.0,39.0,0.0,0,3,10,0,2,1,0.0
7500,10.64,244.27,52000.0,15.55,0.0,0,1,9,0,2,1,0.0
21700,10.41,704.39,74000.0,29.7,0.0,0,1,10,2,1,1,5550.0
12000,9.17,382.55,72000.0,20.72,0.0,0,1,5,2,0,1,5400.0
6500,23.4,252.98,50000.0,31.57,0.0,0,4,10,1,1,1,0.0
20000,7.35,620.75,78000.0,15.68,0.0,0,0,2,0,1,1,5850.0
20000,11.99,444.79,48000.0,28.68,3.0,1,2,4,2,0,1,0.0
4500,14.33,154.53,110000.0,0.71,1.0,0,2,10,0,2,2,8250.0
35000,14.99,832.47,90000.0,16.51,0.0,1,2,10,0,0,3,6750.0
8000,9.17,255.04,68000.0,5.88,0.0,0,1,0,0,1,1,5100.0
18000,5.32,542.07,48000.0,23.56,0.0,0,0,0,2,2,3,0.0
16000,15.99,562.44,42198.0,9.9,1.0,0,2,2,0,1,2,0.0
35000,16.91,1246.28,150000.0,10.69,0.0,0,2,10,2,1,5,11250.0
30000,12.59,1004.91,75000.0,15.78,0.0,0,2,10,0,1,1,5625.0
7175,18.84,262.43,20000.0,20.71,0.0,0,4,6,0,2,1,0.0
4000,9.99,129.05,40000.0,11.31,0.0,0,1,10,0,2,3,0.0
40000,7.97,1252.91,100000.0,19.8,0.0,0,0,8,2,0,1,7500.0
14000,9.71,449.84,66516.0,21.34,0.0,0,1,10,1,0,1,4988.7
10000,18.99,366.51,100000.0,11.76,2.0,0,3,1,2,0,6,7500.0
5600,17.27,200.41,25000.0,7.97,0.0,0,2,3,2,2,3,0.0
20000,11.99,444.79,74400.0,15.53,0.0,1,1,0,2,2,3,5580.0
4000,8.9,127.02,25000.0,29.43,0.0,0,0,10,2,2,3,0.0
21900,13.99,748.39,85000.0,12.48,0.0,0,2,0,0,0,1,6375.0
20000,8.39,630.34,66964.0,7.69,0.0,0,0,4,2,1,1,5022.3
1600,15.02,55.49,28800.0,5.75,0.0,0,2,4,2,1,3,0.0
25000,23.88,979.25,60000.0,11.26,0.0,0,4,0,2,0,1,0.0
5000,18.06,180.92,28000.0,34.03,0.0,0,3,-1,2,0,1,0.0
15000,8.39,472.75,61500.0,17.77,5.0,0,0,1,0,2,1,0.0
7000,7.99,219.33,45000.0,20.35,0.0,0,0,10,0,2,1,0.0
8000,7.89,250.29,190000.0,11.78,0.0,0,0,10,0,2,1,14250.0
7000,8.08,219.62,100000.0,9.5,0.0,0,0,10,1,2,9,7500.0
4000,16.46,141.54,8400.0,19.0,0.0,0,2,-1,2,0,1,0.0
5000,8.39,157.59,106885.0,22.51,1.0,0,1,10,2,1,4,8016.375
15000,17.99,380.82,65000.0,18.06,1.0,1,3,10,0,2,1,0.0
40000,10.42,858.18,143000.0,35.83,0.0,1,1,1,0,0,1,10725.0
30000,15.61,723.34,90000.0,37.28,0.0,1,3,10,0,0,3,6750.0
3000,9.99,96.79,85000.0,19.2,0.0,0,1,0,0,2,1,6375.0
10000,14.99,346.61,45000.0,22.48,0.0,0,2,10,2,0,5,0.0
13700,19.2,356.9,60000.0,27.84,0.0,1,3,9,0,0,0,0.0
24000,13.49,814.34,140000.0,11.71,2.0,0,2,2,0,0,1,10500.0
3000,14.47,103.22,130000.0,13.71,2.0,0,2,10,1,1,0,9750.0
2000,12.79,67.19,48000.0,19.88,2.0,0,2,10,0,1,1,0.0
35000,12.29,783.7,93600.0,8.56,0.0,1,2,10,0,0,2,7020.0
13000,18.06,330.54,82000.0,14.21,0.0,1,3,2,0,1,1,6150.0
10000,6.89,308.27,75000.0,11.92,1.0,0,0,2,2,1,1,5625.0
40000,10.91,1307.85,115000.0,15.83,1.0,0,1,7,0,1,0,8625.0
20000,9.99,424.85,78000.0,19.71,1.0,1,1,10,0,1,1,5850.0
40000,16.02,973.15,144000.0,22.35,0.0,1,2,3,0,1,1,10800.0
10000,9.92,322.3,64000.0,37.45,0.0,0,1,10,0,1,1,0.0
10000,12.05,222.7,53000.0,7.47,1.0,1,2,5,1,2,0,0.0
20000,14.47,688.13,58000.0,40.84,3.0,0,2,0,0,0,1,0.0
10000,7.84,312.63,70000.0,11.9,0.0,0,0,10,0,2,3,5250.0
27300,19.72,719.04,78525.0,23.38,0.0,1,3,6,0,0,1,5889.375
26400,11.44,579.81,90000.0,12.55,0.0,1,1,10,0,2,1,6750.0
10000,18.45,363.79,120000.0,28.82,0.0,0,3,10,1,1,1,9000.0
18575,17.57,467.35,137500.0,25.35,0.0,1,3,10,2,0,1,10312.5
11500,9.58,368.81,30000.0,17.04,0.0,0,1,9,2,1,3,0.0
5000,10.49,162.49,51000.0,28.07,3.0,0,1,10,0,2,2,0.0
10000,10.99,327.34,43000.0,8.76,0.0,0,1,10,2,0,1,0.0
20000,18.75,516.07,50000.0,10.02,0.0,1,3,8,0,0,1,0.0
6000,24.85,238.09,87550.0,25.88,0.0,0,4,2,0,2,1,6566.25
5000,6.49,153.23,150000.0,8.72,2.0,0,0,9,0,2,3,11250.0
8000,11.99,265.68,40000.0,26.4,1.0,0,1,5,2,0,0,0.0
16000,9.99,339.88,72000.0,25.74,0.0,1,1,8,0,2,1,5400.0
20000,9.17,637.58,75000.0,21.61,0.0,0,1,0,0,0,1,5625.0
12000,8.39,378.2,115750.0,10.25,0.0,0,0,4,0,2,3,8681.25
12000,19.99,445.91,72000.0,10.78,0.0,0,3,2,2,2,4,5400.0
14400,7.46,447.67,75000.0,31.39,0.0,0,0,10,1,2,3,5625.0
12000,7.89,375.43,60000.0,7.88,2.0,0,0,10,0,2,1,0.0
30000,17.99,761.64,132000.0,16.86,0.0,1,3,10,0,2,1,9900.0
26250,18.92,679.79,82000.0,26.97,0.0,1,3,7,0,0,1,6150.0
38400,16.02,1350.41,112500.0,12.67,1.0,0,2,0,0,1,3,8437.5
7000,14.52,241.02,51200.0,19.03,0.0,0,2,10,2,2,3,0.0
16000,12.74,537.11,85000.0,24.31,0.0,0,2,10,2,1,1,6375.0
28800,29.49,922.78,152000.0,10.55,0.0,1,5,10,2,0,1,11400.0
24000,7.89,750.86,89000.0,11.47,2.0,0,0,10,0,1,1,6675.0
18000,21.49,491.94,51500.0,32.27,1.0,1,4,8,0,0,1,0.0
11000,15.05,261.98,110000.0,10.05,0.0,1,2,3,0,2,0,8250.0
20000,14.3,686.48,125000.0,13.4,0.0,0,2,9,0,1,3,9375.0
20000,10.64,651.37,60000.0,26.06,0.0,0,1,10,0,0,1,0.0
5000,17.57,179.69,70000.0,28.13,0.0,0,3,10,0,0,5,5250.0
28000,9.16,583.42,90000.0,23.81,0.0,1,1,4,2,1,1,6750.0
7775,14.16,266.34,58000.0,23.63,0.0,0,2,3,0,1,1,0.0
28450,6.24,868.61,300000.0,8.97,1.0,0,0,4,2,0,3,22500.0
10000,7.84,312.63,41000.0,18.41,0.0,0,0,5,1,1,1,0.0
12500,13.57,424.61,41000.0,23.94,0.0,0,2,1,2,2,1,0.0
25000,5.32,752.87,90000.0,23.04,0.0,0,0,10,1,2,1,6750.0
6000,10.15,194.03,25000.0,21.36,0.0,0,1,0,2,2,1,0.0
28000,18.99,726.19,88000.0,32.4,0.0,1,3,10,1,2,1,6600.0
10500,12.79,237.79,55000.0,26.93,1.0,1,2,10,2,2,1,0.0
4000,6.24,122.13,90000.0,7.68,0.0,0,0,10,0,2,2,6750.0
10000,19.19,260.46,32000.0,13.05,0.0,1,4,5,2,1,1,0.0
28000,14.99,970.5,120000.0,21.3,0.0,0,2,10,1,2,2,9000.0
17000,19.99,450.31,64000.0,17.34,1.0,1,4,1,0,0,2,0.0
12000,6.67,368.72,130000.0,1.32,0.0,0,0,8,1,1,3,9750.0
5225,20.99,196.83,42000.0,14.83,0.0,0,4,1,2,1,1,0.0
32000,9.99,679.75,145000.0,10.92,0.0,1,1,4,0,1,1,10875.0
7250,16.99,258.45,45000.0,15.57,0.0,0,3,5,2,1,1,0.0
3000,12.13,99.83,20000.0,45.14,0.0,0,1,0,0,1,10,0.0
30000,21.99,828.4,75000.0,36.69,0.0,1,5,4,0,0,1,5625.0
35000,12.74,1174.91,168000.0,22.93,0.0,0,2,9,0,0,1,12600.0
14000,17.99,506.07,28000.0,30.99,0.0,0,3,3,3,1,1,0.0
4200,9.44,134.43,125000.0,13.65,0.0,0,1,10,0,1,1,9375.0
15000,15.31,359.3,100000.0,10.3,0.0,1,2,-1,0,1,6,7500.0
12000,12.74,402.83,60000.0,7.3,0.0,0,2,10,0,0,0,0.0
24175,14.33,830.13,68000.0,24.21,0.0,0,2,2,2,1,1,5100.0
6000,11.99,199.26,32000.0,29.67,0.0,0,1,8,1,1,1,0.0
3000,6.99,92.62,62000.0,13.55,0.0,0,0,1,2,2,11,0.0
10000,9.75,321.5,64000.0,19.66,0.0,0,1,2,2,1,3,0.0
20000,5.32,602.3,59488.0,14.99,0.0,0,0,1,0,1,1,0.0
30000,5.32,903.45,180000.0,14.9,0.0,0,0,2,0,1,3,13500.0
26300,20.2,980.09,86500.0,26.02,1.0,0,3,10,0,1,0,6487.5
17000,7.97,532.49,65000.0,27.71,0.0,0,0,7,0,2,1,0.0
35000,14.31,1201.5,78000.0,18.66,1.0,0,2,1,2,0,1,5850.0
15000,19.99,397.33,60000.0,6.56,0.0,1,4,2,1,2,1,0.0
12800,10.91,418.52,60000.0,4.15,0.0,0,1,6,0,0,1,0.0
8000,14.47,275.26,39779.0,26.37,0.0,0,2,10,1,1,1,0.0
8000,13.99,273.39,40000.0,34.95,0.0,0,2,3,2,1,1,0.0
30000,21.49,819.9,83000.0,26.23,0.0,1,3,6,2,1,1,6225.0
10000,11.8,331.19,52000.0,39.37,0.0,0,1,10,0,1,1,0.0
3800,11.55,125.4,175000.0,13.87,1.0,0,1,1,0,2,0,13125.0
8000,9.58,256.57,54652.0,4.81,0.0,0,1,5,2,2,1,0.0
20000,7.84,625.26,80000.0,27.93,0.0,0,0,10,1,2,1,6000.0
6000,6.11,182.84,57000.0,5.54,0.0,0,0,8,1,2,1,0.0
35000,10.91,1144.37,80000.0,20.19,0.0,0,1,8,0,0,1,6000.0
5000,16.99,178.24,24000.0,7.65,0.0,0,3,3,1,1,1,0.0
21725,15.61,523.82,58000.0,19.47,0.0,1,3,10,0,2,1,0.0
4300,11.67,142.15,35000.0,16.94,1.0,0,1,2,2,2,3,0.0
16000,18.84,413.65,93000.0,10.74,0.0,1,4,10,0,0,1,6975.0
14400,13.99,334.99,50000.0,19.3,0.0,1,2,8,0,0,1,0.0
12800,10.75,417.55,86000.0,22.27,0.0,0,1,4,2,1,1,6450.0
10000,12.49,334.49,41000.0,10.16,0.0,0,1,10,2,1,3,0.0
6000,13.67,204.11,65000.0,18.21,0.0,0,2,10,0,0,4,0.0
22000,12.49,735.88,83200.0,13.56,0.0,0,1,0,2,0,1,6240.0
10000,16.99,248.48,78000.0,23.88,0.0,1,3,10,2,0,3,5850.0
24000,11.67,793.37,130000.0,19.0,2.0,0,1,10,0,1,1,9750.0
30000,15.05,714.49,100000.0,13.52,0.0,1,2,-1,0,0,1,7500.0
10550,19.52,276.71,79872.0,18.84,0.0,1,4,10,0,0,1,5990.4
10000,13.67,230.98,65000.0,9.62,0.0,1,2,5,2,1,1,0.0
6000,12.74,201.42,42000.0,15.2,0.0,0,2,5,1,1,2,0.0
15000,7.21,464.6,122000.0,28.05,0.0,0,0,10,0,1,1,9150.0
35000,11.47,1153.67,750000.0,3.22,1.0,0,1,4,2,1,3,56250.0
15000,9.49,480.43,80000.0,24.0,0.0,0,1,3,2,1,3,6000.0
21600,6.72,664.19,76000.0,7.66,2.0,0,0,4,0,1,0,5700.0
16000,13.18,365.53,83200.0,23.76,0.0,1,2,3,0,2,1,6240.0
4000,13.18,135.13,84012.0,18.15,0.0,0,2,-1,0,0,5,6300.9
20000,11.71,441.97,63239.8,22.22,0.0,1,1,2,0,0,1,0.0
12000,9.43,384.01,37000.0,25.84,0.0,0,1,0,2,2,3,0.0
40000,9.44,838.91,100000.0,25.92,0.0,1,1,0,0,0,1,7500.0
38400,26.77,1167.29,75000.0,33.46,1.0,1,4,3,0,0,1,5625.0
20000,7.49,622.04,50000.0,19.23,0.0,0,0,5,0,2,1,0.0
12000,15.05,285.8,37000.0,13.07,1.0,1,2,4,0,1,1,0.0
40000,10.56,1301.23,275000.0,12.43,2.0,0,1,6,0,2,1,20625.0
40000,15.99,972.51,110000.0,22.95,1.0,1,2,10,1,0,1,8250.0
20000,13.67,680.36,67000.0,30.24,0.0,0,2,10,2,0,1,5025.0
18000,7.12,556.78,150000.0,7.4,0.0,0,0,5,0,2,1,11250.0
35000,16.02,1230.85,94000.0,33.36,0.0,0,2,1,1,1,1,7050.0
10000,11.14,328.06,40000.0,28.71,0.0,0,1,10,2,0,6,0.0
7500,11.99,249.08,25000.0,7.2,0.0,0,1,2,2,1,1,0.0
11200,30.65,366.85,30000.0,23.88,0.0,1,5,7,0,1,1,0.0
3000,9.93,96.71,28000.0,14.79,0.0,0,1,0,0,1,1,0.0
13000,11.14,426.47,69400.0,11.83,0.0,0,1,1,0,2,3,5205.0
15400,15.04,534.15,80000.0,18.42,0.0,0,2,1,0,1,2,6000.0
7900,13.49,268.06,85000.0,10.38,0.0,0,2,2,0,1,6,6375.0
7200,12.29,240.15,53000.0,37.18,0.0,0,2,8,0,2,1,0.0
10000,7.84,202.0,42000.0,16.0,0.0,1,0,5,2,2,3,0.0
30000,9.75,633.73,97814.0,20.57,0.0,1,1,7,0,1,1,7336.05
11400,20.39,425.94,52000.0,17.36,1.0,0,3,10,2,2,1,0.0
2800,13.67,95.25,54000.0,7.02,0.0,0,2,5,2,2,1,0.0
19200,15.61,462.94,72000.0,34.97,0.0,1,3,10,0,2,1,5400.0
10000,9.58,320.71,50000.0,11.71,0.0,0,1,4,2,2,1,0.0
28000,18.99,726.19,88000.0,21.27,0.0,1,3,4,0,1,1,6600.0
16000,7.21,495.58,115000.0,21.82,0.0,0,0,10,0,2,3,8625.0
20650,14.49,485.76,102000.0,27.9,0.0,1,2,1,0,0,1,7650.0
12000,6.11,365.67,55312.56,6.6,0.0,0,0,1,2,2,1,0.0
23900,24.99,701.36,52000.0,43.07,0.0,1,5,-1,2,0,1,0.0
25000,10.07,807.51,89000.0,0.46,1.0,0,1,0,0,0,2,6675.0
35000,15.99,850.95,91000.0,21.88,0.0,1,2,3,2,0,1,6825.0
25000,13.99,581.58,70000.0,14.04,0.0,1,2,6,0,2,1,5250.0
35000,19.03,908.5,110000.0,21.65,0.0,1,3,10,0,1,3,8250.0
17600,8.99,365.27,100000.0,19.06,0.0,1,1,10,0,2,1,7500.0
15000,19.2,551.36,63500.0,19.01,0.0,0,3,10,2,2,1,0.0
16000,15.61,385.79,80000.0,33.63,1.0,1,3,3,2,1,1,6000.0
15000,14.49,516.25,116000.0,12.12,1.0,0,2,4,0,1,1,8700.0
11000,26.3,331.31,86000.0,19.03,0.0,1,4,-1,0,0,3,6450.0
7875,17.77,198.99,63000.0,22.67,0.0,1,3,10,0,0,1,0.0
5000,6.83,154.0,94000.0,21.5,0.0,0,0,3,0,2,2,7050.0
30000,12.69,677.85,60000.0,16.78,0.0,1,2,10,0,1,1,0.0
4000,18.45,145.52,36000.0,16.8,6.0,0,3,4,2,2,1,0.0
10000,14.08,342.17,80000.0,33.33,0.0,0,2,4,2,0,1,6000.0
3150,21.49,119.48,48000.0,28.9,0.0,0,3,2,2,0,4,0.0
12000,15.59,289.21,108000.0,16.36,0.0,1,2,6,2,1,1,8100.0
8000,6.39,244.8,33000.0,9.78,0.0,0,0,-1,0,0,3,0.0
15000,13.99,512.6,65000.0,15.31,0.0,0,2,10,1,1,1,0.0
15000,10.42,321.82,50000.0,13.78,0.0,1,1,6,0,1,3,0.0
9000,14.49,309.75,65000.0,21.21,0.0,0,2,2,0,1,1,0.0
13000,15.77,314.55,51000.0,30.0,0.0,1,3,10,0,0,2,0.0
20825,13.99,484.46,162000.0,20.02,0.0,1,2,10,1,0,3,12150.0
16800,11.99,373.63,57000.0,20.99,0.0,1,1,4,2,2,3,0.0
10000,8.39,315.17,90000.0,15.31,0.0,0,0,5,2,2,0,6750.0
20000,7.84,625.26,169000.0,29.58,0.0,0,0,10,1,2,3,12675.0
10000,14.08,342.17,21000.0,15.71,0.0,0,2,-1,2,1,1,0.0
14000,14.33,480.74,90000.0,8.24,0.0,0,2,10,2,0,3,6750.0
6000,10.07,193.81,68000.0,15.95,0.0,0,1,3,2,2,1,5100.0
3600,9.44,115.22,52000.0,12.85,2.0,0,1,7,2,1,1,0.0
9250,15.31,322.07,28000.0,20.44,0.0,0,2,2,2,0,1,0.0
24000,13.49,552.12,92000.0,14.21,0.0,1,2,4,0,2,3,6900.0
24000,14.49,564.56,112000.0,5.96,0.0,1,2,0,2,1,1,8400.0
16000,11.49,527.55,80000.0,21.39,0.0,0,1,1,2,1,3,6000.0
12000,20.99,324.58,44000.0,28.91,0.0,1,4,10,1,1,1,0.0
5000,10.75,163.11,38000.0,7.04,0.0,0,1,-1,0,0,3,0.0
6000,11.44,197.69,58000.0,1.24,1.0,0,1,10,1,1,8,0.0
35000,13.35,802.65,175000.0,16.8,1.0,1,2,10,0,0,3,13125.0
30000,22.74,841.24,160000.0,17.55,0.0,1,4,10,0,0,7,12000.0
10000,10.99,327.34,38400.0,29.06,1.0,0,1,4,2,2,1,0.0
35950,8.46,1134.19,250000.0,26.03,0.0,0,0,0,0,0,1,18750.0
12000,13.99,410.08,35000.0,23.15,0.0,0,2,9,2,1,0,0.0
14000,13.98,325.62,60000.0,17.34,0.0,1,2,6,0,1,3,0.0
10825,25.29,432.07,31000.0,26.6,0.0,0,4,4,1,0,1,0.0
28000,8.38,882.34,120000.0,11.13,0.0,0,1,10,0,1,2,9000.0
9000,15.99,316.37,93000.0,14.61,0.0,0,2,0,0,1,4,6975.0
8000,13.33,270.83,28000.0,25.29,1.0,0,2,5,0,0,1,0.0
10000,7.21,309.74,125000.0,5.34,3.0,0,0,10,2,1,1,9375.0
20000,20.39,534.23,65000.0,29.34,1.0,1,3,1,1,1,1,0.0
13000,9.93,419.05,75000.0,21.19,0.0,0,1,6,2,2,1,5625.0
6500,12.29,216.8,70000.0,9.7,0.0,0,2,2,2,2,1,5250.0
12500,8.24,393.1,68000.0,19.8,0.0,0,1,10,0,2,1,5100.0
5000,11.22,164.22,32000.0,29.41,0.0,0,1,0,2,0,1,0.0
13800,23.99,396.92,30000.0,2.49,0.0,1,4,0,2,1,7,0.0
35000,17.14,872.48,105000.0,30.87,0.0,1,3,4,0,0,3,7875.0
9600,12.69,322.04,70000.0,13.24,1.0,0,2,5,2,0,1,5250.0
30000,12.73,678.46,86427.0,25.92,0.0,1,1,10,0,2,1,6482.025
10700,7.9,334.81,46654.4,15.41,1.0,0,0,5,2,0,3,0.0
2000,12.73,67.13,12000.0,7.1,0.0,0,1,-1,2,1,3,0.0
3000,11.53,98.98,60000.0,14.28,0.0,0,1,10,0,1,1,0.0
6000,15.61,209.79,58000.0,39.58,0.0,0,3,3,0,2,1,0.0
10000,15.59,349.55,77000.0,21.2,0.0,0,2,5,2,0,1,5775.0
5000,19.99,185.8,130000.0,19.0,1.0,0,3,10,2,0,6,9750.0
18000,10.56,585.56,83500.0,23.25,0.0,0,1,10,0,1,3,6262.5
15000,10.42,486.98,32093.0,27.49,0.0,0,1,-1,1,0,1,0.0
6500,8.67,205.71,44500.0,31.09,0.0,0,1,10,2,1,1,0.0
12000,15.59,289.21,57987.0,14.9,1.0,1,3,7,0,2,0,0.0
28000,14.31,961.2,135000.0,4.4,1.0,0,2,2,2,0,1,10125.0
15000,7.89,303.36,49000.0,20.33,0.0,1,0,4,0,1,3,0.0
6000,10.41,194.77,0.0,,0.0,0,1,-1,2,2,3,0.0
20000,10.56,650.62,75450.0,18.2,0.0,0,1,8,0,2,3,5658.75
11500,17.27,411.56,35000.0,28.57,0.0,0,3,10,1,0,3,0.0
10000,10.99,327.34,43000.0,21.08,0.0,0,1,1,2,0,1,0.0
2000,15.61,69.93,20000.0,5.22,0.0,0,2,0,1,2,1,0.0
3600,13.98,123.01,68000.0,10.78,0.0,0,2,4,1,2,3,5100.0
14950,20.2,397.75,85000.0,19.82,0.0,1,4,2,1,1,1,6375.0
14000,8.19,439.94,55000.0,20.71,0.0,0,0,5,0,2,1,0.0
16800,28.72,530.41,28800.0,32.13,0.0,1,5,-1,0,2,1,0.0
35000,6.72,1076.23,64000.0,47.89,0.0,0,0,10,0,0,3,0.0
16000,6.03,486.97,300000.0,7.62,0.0,0,0,10,1,0,2,22500.0
30000,13.66,692.78,148000.0,20.87,1.0,1,2,0,2,0,1,11100.0
39325,9.93,1267.62,135000.0,11.47,0.0,0,1,10,1,0,5,10125.0
8400,11.99,278.97,65454.0,10.63,0.0,0,1,10,0,2,1,4909.05
8000,17.99,289.18,180000.0,30.84,0.0,0,3,2,0,2,1,13500.0
10000,18.85,365.81,61000.0,11.27,0.0,0,3,2,2,0,1,0.0
6400,5.32,192.74,85000.0,9.91,0.0,0,0,1,2,1,3,6375.0
16000,6.46,490.1,61000.0,15.38,0.0,0,0,10,0,1,1,0.0
19800,19.52,519.31,55000.0,11.85,0.0,1,4,0,0,2,1,0.0
5600,12.74,187.99,150000.0,10.06,1.0,0,2,6,0,1,0,11250.0
15000,17.76,378.95,100000.0,18.67,2.0,1,3,4,2,1,1,7500.0
28000,5.32,843.22,175000.0,15.74,0.0,0,0,2,0,0,2,13125.0
5000,16.02,175.84,75000.0,27.38,0.0,0,2,7,0,1,1,5625.0
6000,12.29,200.12,45999.0,15.55,0.0,0,2,-1,2,1,7,0.0
7000,10.91,228.88,30000.0,25.52,0.0,0,1,10,0,2,1,0.0
10000,11.99,222.4,120000.0,15.42,5.0,1,2,7,0,1,3,9000.0
25200,20.99,681.61,64000.0,27.86,1.0,1,4,2,0,1,1,0.0
10000,16.99,356.48,53000.0,31.66,0.0,0,3,10,2,1,1,0.0
18000,28.72,568.29,105000.0,35.02,0.0,1,5,10,1,2,1,7875.0
15600,16.55,383.94,78635.0,37.11,1.0,1,3,10,2,1,1,5897.625
12000,5.32,361.38,160000.0,9.84,0.0,0,0,10,1,2,2,12000.0
34400,7.35,686.86,151925.0,20.71,1.0,1,0,10,0,1,3,11394.375
3000,12.62,100.54,72000.0,5.82,0.0,0,2,10,2,2,3,5400.0
12000,10.75,259.42,84500.0,7.84,0.0,1,1,2,2,1,1,6337.5
4200,13.49,142.51,30000.0,5.08,0.0,0,2,2,2,2,1,0.0
10000,14.03,232.84,45000.0,7.36,0.0,1,2,3,2,2,2,0.0
10000,13.59,339.79,86000.0,11.69,0.0,0,2,10,1,2,2,6450.0
30000,21.45,819.22,85000.0,19.27,1.0,1,3,0,0,0,1,6375.0
1000,24.37,39.43,110000.0,14.56,0.0,0,4,3,2,2,6,8250.0
20000,15.05,476.33,96000.0,8.23,1.0,1,2,6,2,2,1,7200.0
10400,16.55,255.96,31000.0,34.77,0.0,1,3,10,0,1,1,0.0
3500,7.21,108.41,62000.0,9.66,0.0,0,0,5,0,1,3,0.0
10000,10.15,323.38,98000.0,17.09,0.0,0,1,2,2,2,1,7350.0
20000,14.33,468.8,50000.0,15.79,0.0,1,2,10,0,1,1,0.0
7500,14.33,257.54,34000.0,15.49,1.0,0,2,0,2,2,3,0.0
25000,30.79,821.01,60000.0,45.0,0.0,1,6,4,2,0,1,0.0
6000,9.44,192.03,60000.0,18.28,2.0,0,1,-1,2,2,3,0.0
13600,29.69,437.43,87000.0,24.29,0.0,1,5,10,0,1,1,6525.0
4000,13.11,134.99,28000.0,27.43,0.0,0,1,2,0,0,1,0.0
7300,5.32,219.84,48000.0,11.05,0.0,0,0,10,2,1,3,0.0
17000,13.44,390.65,120000.0,7.43,0.0,1,2,10,0,2,1,9000.0
7200,12.79,241.87,75000.0,32.72,1.0,0,2,8,2,0,2,5625.0
8000,22.35,306.98,62000.0,13.88,0.0,0,4,0,0,1,1,0.0
11200,12.99,377.32,70000.0,9.91,0.0,0,2,10,2,1,1,5250.0
5500,10.07,177.66,103961.0,15.16,0.0,0,1,10,0,2,6,7797.075
17000,14.99,404.34,73000.0,15.19,0.0,1,2,0,0,0,1,5475.0
18000,17.57,646.87,110000.0,11.9,0.0,0,3,6,2,2,3,8250.0
30000,25.8,894.67,80500.0,21.5,0.0,1,6,0,1,0,1,6037.5
16000,7.62,498.59,66000.0,18.04,0.0,0,0,10,0,0,3,4950.0
4175,19.99,155.14,38500.0,28.17,0.0,0,3,-1,0,0,3,0.0
15650,7.97,490.2,80000.0,14.78,0.0,0,0,2,0,1,1,6000.0
30000,13.43,689.22,79300.0,18.22,0.0,1,2,10,0,0,1,5947.5
40000,11.99,889.58,35000.0,24.77,0.0,1,1,2,0,2,1,0.0
5000,9.92,161.15,9392.0,8.57,0.0,0,1,0,2,0,3,0.0
6400,5.32,192.74,88950.0,7.03,0.0,0,0,6,0,2,4,6671.25
24000,9.76,771.72,48000.0,28.13,0.0,0,1,3,2,0,1,0.0
